'Elapsed time','V5'
'0:00.468',-5.430
'0:00.472',-5.235
'0:00.476',-5.145
'0:00.480',-5.065
'0:00.484',-4.985
'0:00.488',-4.900
'0:00.492',-4.845
'0:00.496',-4.875
'0:00.500',-5.100
'0:00.504',-5.420
'0:00.508',-5.740
'0:00.512',-5.945
'0:00.516',-6.100
'0:00.520',-6.170
'0:00.524',-6.220
'0:00.528',-6.230
'0:00.532',-6.280
'0:00.536',-6.325
'0:00.540',-6.320
'0:00.544',-6.340
'0:00.548',-6.360
'0:00.552',-6.375
'0:00.556',-6.365
'0:00.560',-6.330
'0:00.564',-6.360
'0:00.568',-6.330
'0:00.572',-6.350
'0:00.576',-6.345
'0:00.580',-6.330
'0:00.584',-6.330
'0:00.588',-6.360
'0:00.592',-6.345
'0:00.596',-6.305
'0:00.600',-6.335
'0:00.604',-6.350
'0:00.608',-6.335
'0:00.612',-6.340
'0:00.616',-6.320
'0:00.620',-6.320
'0:00.624',-6.335
'0:00.628',-6.320
'0:00.632',-6.310
'0:00.636',-6.325
'0:00.640',-6.345
'0:00.644',-6.320
'0:00.648',-6.290
'0:00.652',-6.260
'0:00.656',-6.235
'0:00.660',-6.250
'0:00.664',-6.245
'0:00.668',-6.260
'0:00.672',-6.305
'0:00.676',-6.270
'0:00.680',-6.210
'0:00.684',-6.160
'0:00.688',-6.210
'0:00.692',-6.240
'0:00.696',-6.200
'0:00.700',-6.165
'0:00.704',-6.140
'0:00.708',-6.125
'0:00.712',-6.090
'0:00.716',-6.070
'0:00.720',-6.080
'0:00.724',-6.045
'0:00.728',-6.020
'0:00.732',-6.010
'0:00.736',-6.015
'0:00.740',-6.000
'0:00.744',-6.000
'0:00.748',-6.015
'0:00.752',-6.025
'0:00.756',-6.055
'0:00.760',-6.070
'0:00.764',-6.050
'0:00.768',-6.070
'0:00.772',-6.085
'0:00.776',-6.120
'0:00.780',-6.130
'0:00.784',-6.170
'0:00.788',-6.175
'0:00.792',-6.175
'0:00.796',-6.185
'0:00.800',-6.175
'0:00.804',-6.180
'0:00.808',-6.200
'0:00.812',-6.200
'0:00.816',-6.240
'0:00.820',-6.240
'0:00.824',-6.255
'0:00.828',-6.240
'0:00.832',-6.240
'0:00.836',-6.240
'0:00.840',-6.220
'0:00.844',-6.225
'0:00.848',-6.225
'0:00.852',-6.225
'0:00.856',-6.255
'0:00.860',-6.240
'0:00.864',-6.240
'0:00.868',-6.230
'0:00.872',-6.230
'0:00.876',-6.255
'0:00.880',-6.240
'0:00.884',-6.265
'0:00.888',-6.260
'0:00.892',-6.255
'0:00.896',-6.250
'0:00.900',-6.255
'0:00.904',-6.290
'0:00.908',-6.235
'0:00.912',-6.250
'0:00.916',-6.265
'0:00.920',-6.275
'0:00.924',-6.260
'0:00.928',-6.255
'0:00.932',-6.245
'0:00.936',-6.240
'0:00.940',-6.270
'0:00.944',-6.265
'0:00.948',-6.260
'0:00.952',-6.265
'0:00.956',-6.260
'0:00.960',-6.240
'0:00.964',-6.225
'0:00.968',-6.225
'0:00.972',-6.260
'0:00.976',-6.260
'0:00.980',-6.260
'0:00.984',-6.240
'0:00.988',-6.240
'0:00.992',-6.240
'0:00.996',-6.240
'0:01.000',-6.235
'0:01.004',-6.255
'0:01.008',-6.265
'0:01.012',-6.250
'0:01.016',-6.230
'0:01.020',-6.250
'0:01.024',-6.220
'0:01.028',-6.230
'0:01.032',-6.255
'0:01.036',-6.245
'0:01.040',-6.255
'0:01.044',-6.260
'0:01.048',-6.260
'0:01.052',-6.260
'0:01.056',-6.240
'0:01.060',-6.255
'0:01.064',-6.215
'0:01.068',-6.230
'0:01.072',-6.225
'0:01.076',-6.220
'0:01.080',-6.235
'0:01.084',-6.240
'0:01.088',-6.235
'0:01.092',-6.240
'0:01.096',-6.260
'0:01.100',-6.265
'0:01.104',-6.215
'0:01.108',-6.220
'0:01.112',-6.210
'0:01.116',-6.215
'0:01.120',-6.175
'0:01.124',-6.170
'0:01.128',-6.180
'0:01.132',-6.170
'0:01.136',-6.145
'0:01.140',-6.135
'0:01.144',-6.125
'0:01.148',-6.120
'0:01.152',-6.085
'0:01.156',-6.080
'0:01.160',-6.065
'0:01.164',-6.105
'0:01.168',-6.090
'0:01.172',-6.090
'0:01.176',-6.075
'0:01.180',-6.065
'0:01.184',-6.100
'0:01.188',-6.105
'0:01.192',-6.115
'0:01.196',-6.145
'0:01.200',-6.150
'0:01.204',-6.205
'0:01.208',-6.190
'0:01.212',-6.200
'0:01.216',-6.220
'0:01.220',-6.210
'0:01.224',-6.195
'0:01.228',-6.185
'0:01.232',-6.200
'0:01.236',-6.230
'0:01.240',-6.235
'0:01.244',-6.275
'0:01.248',-6.300
'0:01.252',-6.330
'0:01.256',-6.350
'0:01.260',-6.325
'0:01.264',-6.200
'0:01.268',-6.000
'0:01.272',-5.770
'0:01.276',-5.570
'0:01.280',-5.415
'0:01.284',-5.295
'0:01.288',-5.180
'0:01.292',-5.075
'0:01.296',-4.990
'0:01.300',-4.920
'0:01.304',-4.940
'0:01.308',-5.160
'0:01.312',-5.485
'0:01.316',-5.750
'0:01.320',-5.980
'0:01.324',-6.125
'0:01.328',-6.180
'0:01.332',-6.260
'0:01.336',-6.340
'0:01.340',-6.340
'0:01.344',-6.350
'0:01.348',-6.375
'0:01.352',-6.375
'0:01.356',-6.370
'0:01.360',-6.390
'0:01.364',-6.410
'0:01.368',-6.390
'0:01.372',-6.385
'0:01.376',-6.410
'0:01.380',-6.425
'0:01.384',-6.405
'0:01.388',-6.410
'0:01.392',-6.400
'0:01.396',-6.355
'0:01.400',-6.400
'0:01.404',-6.375
'0:01.408',-6.380
'0:01.412',-6.390
'0:01.416',-6.390
'0:01.420',-6.370
'0:01.424',-6.360
'0:01.428',-6.380
'0:01.432',-6.415
'0:01.436',-6.375
'0:01.440',-6.390
'0:01.444',-6.350
'0:01.448',-6.335
'0:01.452',-6.370
'0:01.456',-6.400
'0:01.460',-6.350
'0:01.464',-6.320
'0:01.468',-6.325
'0:01.472',-6.350
'0:01.476',-6.380
'0:01.480',-6.360
'0:01.484',-6.325
'0:01.488',-6.305
'0:01.492',-6.280
'0:01.496',-6.320
'0:01.500',-6.290
'0:01.504',-6.260
'0:01.508',-6.250
'0:01.512',-6.225
'0:01.516',-6.200
'0:01.520',-6.165
'0:01.524',-6.160
'0:01.528',-6.160
'0:01.532',-6.150
'0:01.536',-6.130
'0:01.540',-6.090
'0:01.544',-6.070
'0:01.548',-6.045
'0:01.552',-6.060
'0:01.556',-6.050
'0:01.560',-6.050
'0:01.564',-6.070
'0:01.568',-6.060
'0:01.572',-6.060
'0:01.576',-6.095
'0:01.580',-6.110
'0:01.584',-6.130
'0:01.588',-6.130
'0:01.592',-6.175
'0:01.596',-6.220
'0:01.600',-6.220
'0:01.604',-6.205
'0:01.608',-6.200
'0:01.612',-6.230
'0:01.616',-6.280
'0:01.620',-6.280
'0:01.624',-6.295
'0:01.628',-6.320
'0:01.632',-6.300
'0:01.636',-6.270
'0:01.640',-6.240
'0:01.644',-6.285
'0:01.648',-6.325
'0:01.652',-6.345
'0:01.656',-6.315
'0:01.660',-6.295
'0:01.664',-6.280
'0:01.668',-6.290
'0:01.672',-6.295
'0:01.676',-6.280
'0:01.680',-6.260
'0:01.684',-6.285
'0:01.688',-6.295
'0:01.692',-6.280
'0:01.696',-6.300
'0:01.700',-6.310
'0:01.704',-6.305
'0:01.708',-6.345
'0:01.712',-6.330
'0:01.716',-6.295
'0:01.720',-6.310
'0:01.724',-6.285
'0:01.728',-6.260
'0:01.732',-6.320
'0:01.736',-6.315
'0:01.740',-6.315
'0:01.744',-6.295
'0:01.748',-6.285
'0:01.752',-6.285
'0:01.756',-6.270
'0:01.760',-6.240
'0:01.764',-6.240
'0:01.768',-6.260
'0:01.772',-6.270
'0:01.776',-6.310
'0:01.780',-6.300
'0:01.784',-6.240
'0:01.788',-6.255
'0:01.792',-6.245
'0:01.796',-6.245
'0:01.800',-6.255
'0:01.804',-6.310
'0:01.808',-6.320
'0:01.812',-6.295
'0:01.816',-6.270
'0:01.820',-6.270
'0:01.824',-6.250
'0:01.828',-6.215
'0:01.832',-6.220
'0:01.836',-6.300
'0:01.840',-6.300
'0:01.844',-6.315
'0:01.848',-6.250
'0:01.852',-6.255
'0:01.856',-6.310
'0:01.860',-6.305
'0:01.864',-6.245
'0:01.868',-6.295
'0:01.872',-6.310
'0:01.876',-6.280
'0:01.880',-6.305
'0:01.884',-6.335
'0:01.888',-6.325
'0:01.892',-6.305
'0:01.896',-6.310
'0:01.900',-6.335
'0:01.904',-6.335
'0:01.908',-6.320
'0:01.912',-6.295
'0:01.916',-6.310
'0:01.920',-6.290
'0:01.924',-6.305
'0:01.928',-6.300
'0:01.932',-6.295
'0:01.936',-6.325
'0:01.940',-6.360
'0:01.944',-6.320
'0:01.948',-6.300
'0:01.952',-6.270
'0:01.956',-6.270
'0:01.960',-6.315
'0:01.964',-6.340
'0:01.968',-6.310
'0:01.972',-6.310
'0:01.976',-6.265
'0:01.980',-6.220
'0:01.984',-6.170
'0:01.988',-6.145
'0:01.992',-6.200
'0:01.996',-6.225
'0:02.000',-6.235
'0:02.004',-6.220
'0:02.008',-6.180
'0:02.012',-6.160
'0:02.016',-6.190
'0:02.020',-6.240
'0:02.024',-6.280
'0:02.028',-6.290
'0:02.032',-6.290
'0:02.036',-6.260
'0:02.040',-6.355
'0:02.044',-6.380
'0:02.048',-6.365
'0:02.052',-6.330
'0:02.056',-6.285
'0:02.060',-6.315
'0:02.064',-6.325
'0:02.068',-6.325
'0:02.072',-6.390
'0:02.076',-6.440
'0:02.080',-6.465
'0:02.084',-6.465
'0:02.088',-6.480
'0:02.092',-6.390
'0:02.096',-6.195
'0:02.100',-6.010
'0:02.104',-5.815
'0:02.108',-5.580
'0:02.112',-5.360
'0:02.116',-5.205
'0:02.120',-5.150
'0:02.124',-5.040
'0:02.128',-4.960
'0:02.132',-4.885
'0:02.136',-4.880
'0:02.140',-4.950
'0:02.144',-5.260
'0:02.148',-5.635
'0:02.152',-5.905
'0:02.156',-6.055
'0:02.160',-6.230
'0:02.164',-6.315
'0:02.168',-6.320
'0:02.172',-6.335
'0:02.176',-6.410
'0:02.180',-6.400
'0:02.184',-6.455
'0:02.188',-6.470
'0:02.192',-6.460
'0:02.196',-6.440
'0:02.200',-6.425
'0:02.204',-6.430
'0:02.208',-6.430
'0:02.212',-6.465
'0:02.216',-6.510
'0:02.220',-6.490
'0:02.224',-6.465
'0:02.228',-6.390
'0:02.232',-6.350
'0:02.236',-6.440
'0:02.240',-6.490
'0:02.244',-6.500
'0:02.248',-6.500
'0:02.252',-6.480
'0:02.256',-6.485
'0:02.260',-6.465
'0:02.264',-6.450
'0:02.268',-6.370
'0:02.272',-6.370
'0:02.276',-6.400
'0:02.280',-6.390
'0:02.284',-6.435
'0:02.288',-6.435
'0:02.292',-6.380
'0:02.296',-6.360
'0:02.300',-6.450
'0:02.304',-6.470
'0:02.308',-6.435
'0:02.312',-6.380
'0:02.316',-6.350
'0:02.320',-6.370
'0:02.324',-6.360
'0:02.328',-6.320
'0:02.332',-6.350
'0:02.336',-6.325
'0:02.340',-6.295
'0:02.344',-6.300
'0:02.348',-6.250
'0:02.352',-6.215
'0:02.356',-6.210
'0:02.360',-6.200
'0:02.364',-6.150
'0:02.368',-6.140
'0:02.372',-6.105
'0:02.376',-6.050
'0:02.380',-6.070
'0:02.384',-6.035
'0:02.388',-6.050
'0:02.392',-6.085
'0:02.396',-6.065
'0:02.400',-6.065
'0:02.404',-6.055
'0:02.408',-6.060
'0:02.412',-6.110
'0:02.416',-6.085
'0:02.420',-6.160
'0:02.424',-6.150
'0:02.428',-6.170
'0:02.432',-6.185
'0:02.436',-6.210
'0:02.440',-6.225
'0:02.444',-6.230
'0:02.448',-6.230
'0:02.452',-6.235
'0:02.456',-6.240
'0:02.460',-6.260
'0:02.464',-6.225
'0:02.468',-6.240
'0:02.472',-6.210
'0:02.476',-6.250
'0:02.480',-6.340
'0:02.484',-6.335
'0:02.488',-6.280
'0:02.492',-6.265
'0:02.496',-6.270
'0:02.500',-6.270
'0:02.504',-6.280
'0:02.508',-6.270
'0:02.512',-6.285
'0:02.516',-6.300
'0:02.520',-6.285
'0:02.524',-6.290
'0:02.528',-6.310
'0:02.532',-6.335
'0:02.536',-6.345
'0:02.540',-6.340
'0:02.544',-6.325
'0:02.548',-6.330
'0:02.552',-6.300
'0:02.556',-6.290
'0:02.560',-6.310
'0:02.564',-6.350
'0:02.568',-6.335
'0:02.572',-6.345
'0:02.576',-6.335
'0:02.580',-6.295
'0:02.584',-6.295
'0:02.588',-6.305
'0:02.592',-6.320
'0:02.596',-6.315
'0:02.600',-6.295
'0:02.604',-6.310
'0:02.608',-6.270
'0:02.612',-6.255
'0:02.616',-6.275
'0:02.620',-6.295
'0:02.624',-6.295
'0:02.628',-6.290
'0:02.632',-6.275
'0:02.636',-6.275
'0:02.640',-6.260
'0:02.644',-6.255
'0:02.648',-6.270
'0:02.652',-6.280
'0:02.656',-6.285
'0:02.660',-6.260
'0:02.664',-6.255
'0:02.668',-6.250
'0:02.672',-6.260
'0:02.676',-6.240
'0:02.680',-6.260
'0:02.684',-6.270
'0:02.688',-6.295
'0:02.692',-6.290
'0:02.696',-6.295
'0:02.700',-6.305
'0:02.704',-6.275
'0:02.708',-6.255
'0:02.712',-6.245
'0:02.716',-6.290
'0:02.720',-6.290
'0:02.724',-6.260
'0:02.728',-6.295
'0:02.732',-6.305
'0:02.736',-6.270
'0:02.740',-6.250
'0:02.744',-6.255
'0:02.748',-6.280
'0:02.752',-6.295
'0:02.756',-6.280
'0:02.760',-6.280
'0:02.764',-6.230
'0:02.768',-6.230
'0:02.772',-6.240
'0:02.776',-6.230
'0:02.780',-6.210
'0:02.784',-6.185
'0:02.788',-6.180
'0:02.792',-6.155
'0:02.796',-6.160
'0:02.800',-6.200
'0:02.804',-6.165
'0:02.808',-6.160
'0:02.812',-6.120
'0:02.816',-6.135
'0:02.820',-6.130
'0:02.824',-6.135
'0:02.828',-6.120
'0:02.832',-6.110
'0:02.836',-6.105
'0:02.840',-6.120
'0:02.844',-6.160
'0:02.848',-6.205
'0:02.852',-6.220
'0:02.856',-6.250
'0:02.860',-6.215
'0:02.864',-6.195
'0:02.868',-6.210
'0:02.872',-6.240
'0:02.876',-6.265
'0:02.880',-6.255
'0:02.884',-6.285
'0:02.888',-6.255
'0:02.892',-6.220
'0:02.896',-6.270
'0:02.900',-6.330
'0:02.904',-6.415
'0:02.908',-6.405
'0:02.912',-6.370
'0:02.916',-6.280
'0:02.920',-6.130
'0:02.924',-5.910
'0:02.928',-5.715
'0:02.932',-5.505
'0:02.936',-5.330
'0:02.940',-5.200
'0:02.944',-5.155
'0:02.948',-5.040
'0:02.952',-4.920
'0:02.956',-4.885
'0:02.960',-4.850
'0:02.964',-4.865
'0:02.968',-5.085
'0:02.972',-5.400
'0:02.976',-5.690
'0:02.980',-5.910
'0:02.984',-6.095
'0:02.988',-6.200
'0:02.992',-6.225
'0:02.996',-6.265
'0:03.000',-6.360
'0:03.004',-6.370
'0:03.008',-6.375
'0:03.012',-6.410
'0:03.016',-6.385
'0:03.020',-6.390
'0:03.024',-6.400
'0:03.028',-6.380
'0:03.032',-6.400
'0:03.036',-6.440
'0:03.040',-6.450
'0:03.044',-6.430
'0:03.048',-6.410
'0:03.052',-6.415
'0:03.056',-6.435
'0:03.060',-6.460
'0:03.064',-6.410
'0:03.068',-6.380
'0:03.072',-6.395
'0:03.076',-6.410
'0:03.080',-6.415
'0:03.084',-6.405
'0:03.088',-6.405
'0:03.092',-6.415
'0:03.096',-6.420
'0:03.100',-6.410
'0:03.104',-6.355
'0:03.108',-6.345
'0:03.112',-6.355
'0:03.116',-6.385
'0:03.120',-6.365
'0:03.124',-6.315
'0:03.128',-6.320
'0:03.132',-6.350
'0:03.136',-6.360
'0:03.140',-6.410
'0:03.144',-6.360
'0:03.148',-6.335
'0:03.152',-6.305
'0:03.156',-6.285
'0:03.160',-6.260
'0:03.164',-6.255
'0:03.168',-6.240
'0:03.172',-6.260
'0:03.176',-6.240
'0:03.180',-6.195
'0:03.184',-6.160
'0:03.188',-6.140
'0:03.192',-6.110
'0:03.196',-6.090
'0:03.200',-6.090
'0:03.204',-6.080
'0:03.208',-6.040
'0:03.212',-6.040
'0:03.216',-6.045
'0:03.220',-6.025
'0:03.224',-6.035
'0:03.228',-6.065
'0:03.232',-6.070
'0:03.236',-6.110
'0:03.240',-6.120
'0:03.244',-6.150
'0:03.248',-6.130
'0:03.252',-6.145
'0:03.256',-6.160
'0:03.260',-6.165
'0:03.264',-6.170
'0:03.268',-6.185
'0:03.272',-6.200
'0:03.276',-6.190
'0:03.280',-6.210
'0:03.284',-6.230
'0:03.288',-6.235
'0:03.292',-6.255
'0:03.296',-6.240
'0:03.300',-6.215
'0:03.304',-6.220
'0:03.308',-6.260
'0:03.312',-6.265
'0:03.316',-6.240
'0:03.320',-6.220
'0:03.324',-6.230
'0:03.328',-6.245
'0:03.332',-6.255
'0:03.336',-6.255
'0:03.340',-6.260
'0:03.344',-6.280
'0:03.348',-6.300
'0:03.352',-6.310
'0:03.356',-6.320
'0:03.360',-6.320
'0:03.364',-6.300
'0:03.368',-6.285
'0:03.372',-6.270
'0:03.376',-6.235
'0:03.380',-6.230
'0:03.384',-6.285
'0:03.388',-6.290
'0:03.392',-6.320
'0:03.396',-6.300
'0:03.400',-6.300
'0:03.404',-6.290
'0:03.408',-6.290
'0:03.412',-6.295
'0:03.416',-6.295
'0:03.420',-6.295
'0:03.424',-6.285
'0:03.428',-6.290
'0:03.432',-6.270
'0:03.436',-6.270
'0:03.440',-6.320
'0:03.444',-6.290
'0:03.448',-6.290
'0:03.452',-6.285
'0:03.456',-6.260
'0:03.460',-6.230
'0:03.464',-6.225
'0:03.468',-6.245
'0:03.472',-6.230
'0:03.476',-6.265
'0:03.480',-6.310
'0:03.484',-6.245
'0:03.488',-6.225
'0:03.492',-6.255
'0:03.496',-6.295
'0:03.500',-6.305
'0:03.504',-6.290
'0:03.508',-6.275
'0:03.512',-6.275
'0:03.516',-6.275
'0:03.520',-6.270
'0:03.524',-6.255
'0:03.528',-6.255
'0:03.532',-6.255
'0:03.536',-6.260
'0:03.540',-6.230
'0:03.544',-6.290
'0:03.548',-6.320
'0:03.552',-6.270
'0:03.556',-6.250
'0:03.560',-6.240
'0:03.564',-6.215
'0:03.568',-6.210
'0:03.572',-6.260
'0:03.576',-6.255
'0:03.580',-6.230
'0:03.584',-6.225
'0:03.588',-6.230
'0:03.592',-6.265
'0:03.596',-6.235
'0:03.600',-6.175
'0:03.604',-6.210
'0:03.608',-6.240
'0:03.612',-6.270
'0:03.616',-6.275
'0:03.620',-6.205
'0:03.624',-6.160
'0:03.628',-6.165
'0:03.632',-6.160
'0:03.636',-6.130
'0:03.640',-6.080
'0:03.644',-6.120
'0:03.648',-6.145
'0:03.652',-6.130
'0:03.656',-6.060
'0:03.660',-6.035
'0:03.664',-6.120
'0:03.668',-6.165
'0:03.672',-6.135
'0:03.676',-6.170
'0:03.680',-6.190
'0:03.684',-6.170
'0:03.688',-6.165
'0:03.692',-6.190
'0:03.696',-6.210
'0:03.700',-6.240
'0:03.704',-6.220
'0:03.708',-6.200
'0:03.712',-6.210
'0:03.716',-6.240
'0:03.720',-6.270
'0:03.724',-6.230
'0:03.728',-6.170
'0:03.732',-6.255
'0:03.736',-6.345
'0:03.740',-6.405
'0:03.744',-6.305
'0:03.748',-6.200
'0:03.752',-6.105
'0:03.756',-6.005
'0:03.760',-5.780
'0:03.764',-5.485
'0:03.768',-5.250
'0:03.772',-5.180
'0:03.776',-5.210
'0:03.780',-5.170
'0:03.784',-4.950
'0:03.788',-4.830
'0:03.792',-4.770
'0:03.796',-4.785
'0:03.800',-4.995
'0:03.804',-5.360
'0:03.808',-5.620
'0:03.812',-5.840
'0:03.816',-5.975
'0:03.820',-6.145
'0:03.824',-6.180
'0:03.828',-6.185
'0:03.832',-6.215
'0:03.836',-6.280
'0:03.840',-6.280
'0:03.844',-6.340
'0:03.848',-6.305
'0:03.852',-6.230
'0:03.856',-6.225
'0:03.860',-6.280
'0:03.864',-6.265
'0:03.868',-6.215
'0:03.872',-6.345
'0:03.876',-6.440
'0:03.880',-6.355
'0:03.884',-6.275
'0:03.888',-6.330
'0:03.892',-6.350
'0:03.896',-6.220
'0:03.900',-6.130
'0:03.904',-6.225
'0:03.908',-6.340
'0:03.912',-6.325
'0:03.916',-6.270
'0:03.920',-6.240
'0:03.924',-6.230
'0:03.928',-6.175
'0:03.932',-6.185
'0:03.936',-6.250
'0:03.940',-6.290
'0:03.944',-6.320
'0:03.948',-6.270
'0:03.952',-6.160
'0:03.956',-6.150
'0:03.960',-6.180
'0:03.964',-6.215
'0:03.968',-6.220
'0:03.972',-6.110
'0:03.976',-6.080
'0:03.980',-6.135
'0:03.984',-6.085
'0:03.988',-6.030
'0:03.992',-6.085
'0:03.996',-6.080
'0:04.000',-6.050
'0:04.004',-6.020
'0:04.008',-5.995
'0:04.012',-5.970
'0:04.016',-6.000
'0:04.020',-5.935
'0:04.024',-5.920
'0:04.028',-5.950
'0:04.032',-5.915
'0:04.036',-5.870
'0:04.040',-5.890
'0:04.044',-5.890
'0:04.048',-5.915
'0:04.052',-5.920
'0:04.056',-5.900
'0:04.060',-5.900
'0:04.064',-5.910
'0:04.068',-5.920
'0:04.072',-5.960
'0:04.076',-5.970
'0:04.080',-5.995
'0:04.084',-5.985
'0:04.088',-6.020
'0:04.092',-6.025
'0:04.096',-6.005
'0:04.100',-6.025
'0:04.104',-6.100
'0:04.108',-6.150
'0:04.112',-6.180
'0:04.116',-6.120
'0:04.120',-6.105
'0:04.124',-6.080
'0:04.128',-6.070
'0:04.132',-6.075
'0:04.136',-6.100
'0:04.140',-6.135
'0:04.144',-6.120
'0:04.148',-6.080
'0:04.152',-6.070
'0:04.156',-6.130
'0:04.160',-6.230
'0:04.164',-6.170
'0:04.168',-6.120
'0:04.172',-6.130
'0:04.176',-6.170
'0:04.180',-6.155
'0:04.184',-6.130
'0:04.188',-6.125
'0:04.192',-6.140
'0:04.196',-6.145
'0:04.200',-6.180
'0:04.204',-6.170
'0:04.208',-6.160
'0:04.212',-6.230
'0:04.216',-6.250
'0:04.220',-6.175
'0:04.224',-6.130
'0:04.228',-6.100
'0:04.232',-6.080
'0:04.236',-6.140
'0:04.240',-6.200
'0:04.244',-6.170
'0:04.248',-6.205
'0:04.252',-6.235
'0:04.256',-6.225
'0:04.260',-6.210
'0:04.264',-6.225
'0:04.268',-6.200
'0:04.272',-6.220
'0:04.276',-6.210
'0:04.280',-6.175
'0:04.284',-6.180
'0:04.288',-6.220
'0:04.292',-6.225
'0:04.296',-6.205
'0:04.300',-6.195
'0:04.304',-6.220
'0:04.308',-6.230
'0:04.312',-6.250
'0:04.316',-6.250
'0:04.320',-6.190
'0:04.324',-6.185
'0:04.328',-6.200
'0:04.332',-6.210
'0:04.336',-6.215
'0:04.340',-6.220
'0:04.344',-6.200
'0:04.348',-6.155
'0:04.352',-6.155
'0:04.356',-6.175
'0:04.360',-6.165
'0:04.364',-6.170
'0:04.368',-6.180
'0:04.372',-6.155
'0:04.376',-6.155
'0:04.380',-6.155
'0:04.384',-6.150
'0:04.388',-6.135
'0:04.392',-6.120
'0:04.396',-6.100
'0:04.400',-6.070
'0:04.404',-6.090
'0:04.408',-6.095
'0:04.412',-6.105
'0:04.416',-6.095
'0:04.420',-6.065
'0:04.424',-6.020
'0:04.428',-6.030
'0:04.432',-6.025
'0:04.436',-5.995
'0:04.440',-5.975
'0:04.444',-5.970
'0:04.448',-5.985
'0:04.452',-6.000
'0:04.456',-5.990
'0:04.460',-6.020
'0:04.464',-6.005
'0:04.468',-6.050
'0:04.472',-6.095
'0:04.476',-6.105
'0:04.480',-6.105
'0:04.484',-6.125
'0:04.488',-6.135
'0:04.492',-6.135
'0:04.496',-6.135
'0:04.500',-6.170
'0:04.504',-6.145
'0:04.508',-6.140
'0:04.512',-6.125
'0:04.516',-6.155
'0:04.520',-6.160
'0:04.524',-6.190
'0:04.528',-6.240
'0:04.532',-6.260
'0:04.536',-6.255
'0:04.540',-6.220
'0:04.544',-6.150
'0:04.548',-6.010
'0:04.552',-5.790
'0:04.556',-5.610
'0:04.560',-5.450
'0:04.564',-5.290
'0:04.568',-5.170
'0:04.572',-5.105
'0:04.576',-5.040
'0:04.580',-4.960
'0:04.584',-4.905
'0:04.588',-4.890
'0:04.592',-4.950
'0:04.596',-5.175
'0:04.600',-5.495
'0:04.604',-5.735
'0:04.608',-5.885
'0:04.612',-6.000
'0:04.616',-6.090
'0:04.620',-6.110
'0:04.624',-6.135
'0:04.628',-6.185
'0:04.632',-6.220
'0:04.636',-6.300
'0:04.640',-6.295
'0:04.644',-6.280
'0:04.648',-6.260
