'Elapsed time','V5'
'0:01.456',-6.010
'0:01.460',-6.010
'0:01.464',-6.005
'0:01.468',-6.005
'0:01.472',-6.005
'0:01.476',-6.005
'0:01.480',-6.005
'0:01.484',-6.010
'0:01.488',-6.010
'0:01.492',-6.015
'0:01.496',-6.020
'0:01.500',-6.025
'0:01.504',-6.025
'0:01.508',-6.030
'0:01.512',-6.035
'0:01.516',-6.035
'0:01.520',-6.030
'0:01.524',-6.025
'0:01.528',-6.025
'0:01.532',-6.020
'0:01.536',-6.000
'0:01.540',-5.915
'0:01.544',-5.780
'0:01.548',-5.575
'0:01.552',-5.315
'0:01.556',-5.025
'0:01.560',-4.795
'0:01.564',-4.675
'0:01.568',-4.690
'0:01.572',-4.840
'0:01.576',-5.125
'0:01.580',-5.485
'0:01.584',-5.765
'0:01.588',-5.920
'0:01.592',-5.990
'0:01.596',-6.025
'0:01.600',-6.045
'0:01.604',-6.045
'0:01.608',-6.045
'0:01.612',-6.040
'0:01.616',-6.040
'0:01.620',-6.050
'0:01.624',-6.060
'0:01.628',-6.070
'0:01.632',-6.070
'0:01.636',-6.070
'0:01.640',-6.070
'0:01.644',-6.065
'0:01.648',-6.065
'0:01.652',-6.070
'0:01.656',-6.070
'0:01.660',-6.070
'0:01.664',-6.070
'0:01.668',-6.075
'0:01.672',-6.070
'0:01.676',-6.070
'0:01.680',-6.065
'0:01.684',-6.070
'0:01.688',-6.065
'0:01.692',-6.065
'0:01.696',-6.065
'0:01.700',-6.060
'0:01.704',-6.060
'0:01.708',-6.050
'0:01.712',-6.050
'0:01.716',-6.050
'0:01.720',-6.050
'0:01.724',-6.045
'0:01.728',-6.045
'0:01.732',-6.035
'0:01.736',-6.035
'0:01.740',-6.030
'0:01.744',-6.030
'0:01.748',-6.025
'0:01.752',-6.025
'0:01.756',-6.020
'0:01.760',-6.010
'0:01.764',-6.000
'0:01.768',-5.995
'0:01.772',-5.995
'0:01.776',-5.985
'0:01.780',-5.985
'0:01.784',-5.980
'0:01.788',-5.970
'0:01.792',-5.965
'0:01.796',-5.960
'0:01.800',-5.950
'0:01.804',-5.945
'0:01.808',-5.945
'0:01.812',-5.940
'0:01.816',-5.940
'0:01.820',-5.930
'0:01.824',-5.930
'0:01.828',-5.920
'0:01.832',-5.920
'0:01.836',-5.920
'0:01.840',-5.915
'0:01.844',-5.915
'0:01.848',-5.910
'0:01.852',-5.910
'0:01.856',-5.910
'0:01.860',-5.900
'0:01.864',-5.900
'0:01.868',-5.900
'0:01.872',-5.895
'0:01.876',-5.900
'0:01.880',-5.905
'0:01.884',-5.900
'0:01.888',-5.895
'0:01.892',-5.890
'0:01.896',-5.900
'0:01.900',-5.905
'0:01.904',-5.905
'0:01.908',-5.905
'0:01.912',-5.905
'0:01.916',-5.905
'0:01.920',-5.905
'0:01.924',-5.905
'0:01.928',-5.905
'0:01.932',-5.910
'0:01.936',-5.910
'0:01.940',-5.910
'0:01.944',-5.910
'0:01.948',-5.905
'0:01.952',-5.905
'0:01.956',-5.905
'0:01.960',-5.905
'0:01.964',-5.905
'0:01.968',-5.900
'0:01.972',-5.900
'0:01.976',-5.895
'0:01.980',-5.890
'0:01.984',-5.890
'0:01.988',-5.890
'0:01.992',-5.890
'0:01.996',-5.890
'0:02.000',-5.885
'0:02.004',-5.880
'0:02.008',-5.875
'0:02.012',-5.875
'0:02.016',-5.870
'0:02.020',-5.870
'0:02.024',-5.875
'0:02.028',-5.865
'0:02.032',-5.865
'0:02.036',-5.865
'0:02.040',-5.855
'0:02.044',-5.860
'0:02.048',-5.860
'0:02.052',-5.860
'0:02.056',-5.860
'0:02.060',-5.855
'0:02.064',-5.855
'0:02.068',-5.855
'0:02.072',-5.855
'0:02.076',-5.850
'0:02.080',-5.850
'0:02.084',-5.855
'0:02.088',-5.855
'0:02.092',-5.850
'0:02.096',-5.850
'0:02.100',-5.850
'0:02.104',-5.855
'0:02.108',-5.855
'0:02.112',-5.855
'0:02.116',-5.855
'0:02.120',-5.860
'0:02.124',-5.865
'0:02.128',-5.860
'0:02.132',-5.860
'0:02.136',-5.860
'0:02.140',-5.865
'0:02.144',-5.860
'0:02.148',-5.865
'0:02.152',-5.865
'0:02.156',-5.865
'0:02.160',-5.860
'0:02.164',-5.855
'0:02.168',-5.860
'0:02.172',-5.855
'0:02.176',-5.855
'0:02.180',-5.860
'0:02.184',-5.860
'0:02.188',-5.860
'0:02.192',-5.855
'0:02.196',-5.855
'0:02.200',-5.860
'0:02.204',-5.865
'0:02.208',-5.865
'0:02.212',-5.865
'0:02.216',-5.865
'0:02.220',-5.865
'0:02.224',-5.860
'0:02.228',-5.850
'0:02.232',-5.855
'0:02.236',-5.855
'0:02.240',-5.855
'0:02.244',-5.855
'0:02.248',-5.850
'0:02.252',-5.850
'0:02.256',-5.850
'0:02.260',-5.855
'0:02.264',-5.860
'0:02.268',-5.865
'0:02.272',-5.860
'0:02.276',-5.855
'0:02.280',-5.855
'0:02.284',-5.845
'0:02.288',-5.840
'0:02.292',-5.845
'0:02.296',-5.850
'0:02.300',-5.855
'0:02.304',-5.850
'0:02.308',-5.855
'0:02.312',-5.855
'0:02.316',-5.850
'0:02.320',-5.845
'0:02.324',-5.845
'0:02.328',-5.850
'0:02.332',-5.850
'0:02.336',-5.850
'0:02.340',-5.845
'0:02.344',-5.845
'0:02.348',-5.845
'0:02.352',-5.840
'0:02.356',-5.845
'0:02.360',-5.845
'0:02.364',-5.840
'0:02.368',-5.840
'0:02.372',-5.835
'0:02.376',-5.840
'0:02.380',-5.835
'0:02.384',-5.840
'0:02.388',-5.840
'0:02.392',-5.840
'0:02.396',-5.830
'0:02.400',-5.835
'0:02.404',-5.835
'0:02.408',-5.835
'0:02.412',-5.830
'0:02.416',-5.820
'0:02.420',-5.830
'0:02.424',-5.835
'0:02.428',-5.840
'0:02.432',-5.835
'0:02.436',-5.830
'0:02.440',-5.830
'0:02.444',-5.830
'0:02.448',-5.830
'0:02.452',-5.830
'0:02.456',-5.830
'0:02.460',-5.835
'0:02.464',-5.830
'0:02.468',-5.825
'0:02.472',-5.815
'0:02.476',-5.820
'0:02.480',-5.815
'0:02.484',-5.820
'0:02.488',-5.815
'0:02.492',-5.810
'0:02.496',-5.810
'0:02.500',-5.805
'0:02.504',-5.800
'0:02.508',-5.795
'0:02.512',-5.790
'0:02.516',-5.790
'0:02.520',-5.785
'0:02.524',-5.790
'0:02.528',-5.785
'0:02.532',-5.785
'0:02.536',-5.780
'0:02.540',-5.775
'0:02.544',-5.785
'0:02.548',-5.795
'0:02.552',-5.800
'0:02.556',-5.795
'0:02.560',-5.795
'0:02.564',-5.785
'0:02.568',-5.800
'0:02.572',-5.810
'0:02.576',-5.815
'0:02.580',-5.815
'0:02.584',-5.810
'0:02.588',-5.810
'0:02.592',-5.810
'0:02.596',-5.805
'0:02.600',-5.785
'0:02.604',-5.735
'0:02.608',-5.630
'0:02.612',-5.465
'0:02.616',-5.240
'0:02.620',-4.975
'0:02.624',-4.740
'0:02.628',-4.605
'0:02.632',-4.590
'0:02.636',-4.680
'0:02.640',-4.870
'0:02.644',-5.145
'0:02.648',-5.445
'0:02.652',-5.660
'0:02.656',-5.775
'0:02.660',-5.830
'0:02.664',-5.860
'0:02.668',-5.865
'0:02.672',-5.870
'0:02.676',-5.865
'0:02.680',-5.860
'0:02.684',-5.855
'0:02.688',-5.860
'0:02.692',-5.870
'0:02.696',-5.885
'0:02.700',-5.890
'0:02.704',-5.895
'0:02.708',-5.890
'0:02.712',-5.895
'0:02.716',-5.895
'0:02.720',-5.895
'0:02.724',-5.895
'0:02.728',-5.895
'0:02.732',-5.895
'0:02.736',-5.900
'0:02.740',-5.900
'0:02.744',-5.905
'0:02.748',-5.900
'0:02.752',-5.895
'0:02.756',-5.905
'0:02.760',-5.910
'0:02.764',-5.910
'0:02.768',-5.905
'0:02.772',-5.895
'0:02.776',-5.900
'0:02.780',-5.895
'0:02.784',-5.895
'0:02.788',-5.895
'0:02.792',-5.900
'0:02.796',-5.900
'0:02.800',-5.900
'0:02.804',-5.900
'0:02.808',-5.895
'0:02.812',-5.895
'0:02.816',-5.890
'0:02.820',-5.890
'0:02.824',-5.890
'0:02.828',-5.890
'0:02.832',-5.890
'0:02.836',-5.880
'0:02.840',-5.880
'0:02.844',-5.875
'0:02.848',-5.865
'0:02.852',-5.860
'0:02.856',-5.855
'0:02.860',-5.855
'0:02.864',-5.855
'0:02.868',-5.860
'0:02.872',-5.860
'0:02.876',-5.855
'0:02.880',-5.855
'0:02.884',-5.850
'0:02.888',-5.845
'0:02.892',-5.840
'0:02.896',-5.835
'0:02.900',-5.840
'0:02.904',-5.845
'0:02.908',-5.850
'0:02.912',-5.850
'0:02.916',-5.855
'0:02.920',-5.850
'0:02.924',-5.850
'0:02.928',-5.845
'0:02.932',-5.840
'0:02.936',-5.845
'0:02.940',-5.840
'0:02.944',-5.850
'0:02.948',-5.855
'0:02.952',-5.855
'0:02.956',-5.855
'0:02.960',-5.860
'0:02.964',-5.865
'0:02.968',-5.870
'0:02.972',-5.875
'0:02.976',-5.880
'0:02.980',-5.880
'0:02.984',-5.875
'0:02.988',-5.880
'0:02.992',-5.875
'0:02.996',-5.880
'0:03.000',-5.885
'0:03.004',-5.895
'0:03.008',-5.900
'0:03.012',-5.905
'0:03.016',-5.905
'0:03.020',-5.900
'0:03.024',-5.885
'0:03.028',-5.885
'0:03.032',-5.890
'0:03.036',-5.895
'0:03.040',-5.900
'0:03.044',-5.900
'0:03.048',-5.900
'0:03.052',-5.900
'0:03.056',-5.895
'0:03.060',-5.895
'0:03.064',-5.895
'0:03.068',-5.895
'0:03.072',-5.890
'0:03.076',-5.890
'0:03.080',-5.885
'0:03.084',-5.890
'0:03.088',-5.890
'0:03.092',-5.895
'0:03.096',-5.890
'0:03.100',-5.890
'0:03.104',-5.895
'0:03.108',-5.895
'0:03.112',-5.900
'0:03.116',-5.895
'0:03.120',-5.890
'0:03.124',-5.890
'0:03.128',-5.885
'0:03.132',-5.890
'0:03.136',-5.890
'0:03.140',-5.895
'0:03.144',-5.900
'0:03.148',-5.890
'0:03.152',-5.890
'0:03.156',-5.895
'0:03.160',-5.910
'0:03.164',-5.915
'0:03.168',-5.915
'0:03.172',-5.910
'0:03.176',-5.915
'0:03.180',-5.920
'0:03.184',-5.920
'0:03.188',-5.925
'0:03.192',-5.920
'0:03.196',-5.925
'0:03.200',-5.930
'0:03.204',-5.940
'0:03.208',-5.945
'0:03.212',-5.940
'0:03.216',-5.935
'0:03.220',-5.930
'0:03.224',-5.920
'0:03.228',-5.925
'0:03.232',-5.930
'0:03.236',-5.945
'0:03.240',-5.955
'0:03.244',-5.960
'0:03.248',-5.960
'0:03.252',-5.950
'0:03.256',-5.945
'0:03.260',-5.940
'0:03.264',-5.945
'0:03.268',-5.950
'0:03.272',-5.960
'0:03.276',-5.955
'0:03.280',-5.960
'0:03.284',-5.960
'0:03.288',-5.960
'0:03.292',-5.960
'0:03.296',-5.950
'0:03.300',-5.960
'0:03.304',-5.960
'0:03.308',-5.965
'0:03.312',-5.960
'0:03.316',-5.960
'0:03.320',-5.965
'0:03.324',-5.965
'0:03.328',-5.970
'0:03.332',-5.970
'0:03.336',-5.965
'0:03.340',-5.965
'0:03.344',-5.960
'0:03.348',-5.970
'0:03.352',-5.970
'0:03.356',-5.970
'0:03.360',-5.970
'0:03.364',-5.970
'0:03.368',-5.975
'0:03.372',-5.970
'0:03.376',-5.975
'0:03.380',-5.970
'0:03.384',-5.975
'0:03.388',-5.975
'0:03.392',-5.975
'0:03.396',-5.980
'0:03.400',-5.975
'0:03.404',-5.975
'0:03.408',-5.975
'0:03.412',-5.980
'0:03.416',-5.975
'0:03.420',-5.980
'0:03.424',-5.985
'0:03.428',-5.980
'0:03.432',-5.975
'0:03.436',-5.980
'0:03.440',-5.980
'0:03.444',-5.990
'0:03.448',-5.985
'0:03.452',-5.990
'0:03.456',-5.990
'0:03.460',-5.985
'0:03.464',-5.990
'0:03.468',-5.985
'0:03.472',-5.985
'0:03.476',-5.985
'0:03.480',-5.990
'0:03.484',-5.995
'0:03.488',-5.990
'0:03.492',-5.990
'0:03.496',-5.990
'0:03.500',-5.990
'0:03.504',-5.990
'0:03.508',-5.990
'0:03.512',-5.990
'0:03.516',-5.985
'0:03.520',-5.985
'0:03.524',-5.985
'0:03.528',-5.985
'0:03.532',-5.980
'0:03.536',-5.975
'0:03.540',-5.975
'0:03.544',-5.975
'0:03.548',-5.965
'0:03.552',-5.960
'0:03.556',-5.960
'0:03.560',-5.965
'0:03.564',-5.965
'0:03.568',-5.965
'0:03.572',-5.965
'0:03.576',-5.965
'0:03.580',-5.965
'0:03.584',-5.970
'0:03.588',-5.970
'0:03.592',-5.975
'0:03.596',-5.975
'0:03.600',-5.975
'0:03.604',-5.985
'0:03.608',-5.985
'0:03.612',-5.990
'0:03.616',-5.995
'0:03.620',-5.995
'0:03.624',-5.995
'0:03.628',-5.995
'0:03.632',-6.005
'0:03.636',-6.000
'0:03.640',-5.990
'0:03.644',-5.955
'0:03.648',-5.875
'0:03.652',-5.745
'0:03.656',-5.575
'0:03.660',-5.345
'0:03.664',-5.075
'0:03.668',-4.840
'0:03.672',-4.710
'0:03.676',-4.730
'0:03.680',-4.895
'0:03.684',-5.190
'0:03.688',-5.525
'0:03.692',-5.805
'0:03.696',-5.975
'0:03.700',-6.065
'0:03.704',-6.100
'0:03.708',-6.105
'0:03.712',-6.095
'0:03.716',-6.085
'0:03.720',-6.070
'0:03.724',-6.065
'0:03.728',-6.075
'0:03.732',-6.075
'0:03.736',-6.080
'0:03.740',-6.080
'0:03.744',-6.085
'0:03.748',-6.090
'0:03.752',-6.085
'0:03.756',-6.090
'0:03.760',-6.090
'0:03.764',-6.090
'0:03.768',-6.085
'0:03.772',-6.090
'0:03.776',-6.095
'0:03.780',-6.095
'0:03.784',-6.100
'0:03.788',-6.100
'0:03.792',-6.095
'0:03.796',-6.100
'0:03.800',-6.105
'0:03.804',-6.105
'0:03.808',-6.100
'0:03.812',-6.100
'0:03.816',-6.100
'0:03.820',-6.100
'0:03.824',-6.090
'0:03.828',-6.090
'0:03.832',-6.095
'0:03.836',-6.095
'0:03.840',-6.095
'0:03.844',-6.090
'0:03.848',-6.090
'0:03.852',-6.090
'0:03.856',-6.085
'0:03.860',-6.080
'0:03.864',-6.075
'0:03.868',-6.080
'0:03.872',-6.075
'0:03.876',-6.070
'0:03.880',-6.065
'0:03.884',-6.060
'0:03.888',-6.060
'0:03.892',-6.050
'0:03.896',-6.050
'0:03.900',-6.050
'0:03.904',-6.045
'0:03.908',-6.045
'0:03.912',-6.040
'0:03.916',-6.035
'0:03.920',-6.030
'0:03.924',-6.035
'0:03.928',-6.035
'0:03.932',-6.035
'0:03.936',-6.035
'0:03.940',-6.030
'0:03.944',-6.025
'0:03.948',-6.030
'0:03.952',-6.030
'0:03.956',-6.035
'0:03.960',-6.035
'0:03.964',-6.035
'0:03.968',-6.045
'0:03.972',-6.035
'0:03.976',-6.035
'0:03.980',-6.035
'0:03.984',-6.040
'0:03.988',-6.050
'0:03.992',-6.045
'0:03.996',-6.050
'0:04.000',-6.055
'0:04.004',-6.055
'0:04.008',-6.060
'0:04.012',-6.060
'0:04.016',-6.065
'0:04.020',-6.065
'0:04.024',-6.070
'0:04.028',-6.075
'0:04.032',-6.075
'0:04.036',-6.075
'0:04.040',-6.075
'0:04.044',-6.080
'0:04.048',-6.075
'0:04.052',-6.085
'0:04.056',-6.085
'0:04.060',-6.085
'0:04.064',-6.085
'0:04.068',-6.080
'0:04.072',-6.080
'0:04.076',-6.080
'0:04.080',-6.080
'0:04.084',-6.085
'0:04.088',-6.085
'0:04.092',-6.080
'0:04.096',-6.085
'0:04.100',-6.080
'0:04.104',-6.075
'0:04.108',-6.080
'0:04.112',-6.075
'0:04.116',-6.075
'0:04.120',-6.075
'0:04.124',-6.075
'0:04.128',-6.070
'0:04.132',-6.070
'0:04.136',-6.065
'0:04.140',-6.070
'0:04.144',-6.075
'0:04.148',-6.070
'0:04.152',-6.065
'0:04.156',-6.070
'0:04.160',-6.065
'0:04.164',-6.060
'0:04.168',-6.060
'0:04.172',-6.065
'0:04.176',-6.070
'0:04.180',-6.070
'0:04.184',-6.070
'0:04.188',-6.070
'0:04.192',-6.070
'0:04.196',-6.075
'0:04.200',-6.075
'0:04.204',-6.080
'0:04.208',-6.085
'0:04.212',-6.085
'0:04.216',-6.085
'0:04.220',-6.085
'0:04.224',-6.090
'0:04.228',-6.090
'0:04.232',-6.095
'0:04.236',-6.095
'0:04.240',-6.100
'0:04.244',-6.100
'0:04.248',-6.100
'0:04.252',-6.100
'0:04.256',-6.105
'0:04.260',-6.105
'0:04.264',-6.105
'0:04.268',-6.110
'0:04.272',-6.110
'0:04.276',-6.110
'0:04.280',-6.110
'0:04.284',-6.110
'0:04.288',-6.110
'0:04.292',-6.115
'0:04.296',-6.115
'0:04.300',-6.120
'0:04.304',-6.115
'0:04.308',-6.115
'0:04.312',-6.115
'0:04.316',-6.115
'0:04.320',-6.120
'0:04.324',-6.130
'0:04.328',-6.125
'0:04.332',-6.125
'0:04.336',-6.125
'0:04.340',-6.125
'0:04.344',-6.130
'0:04.348',-6.125
'0:04.352',-6.125
'0:04.356',-6.130
'0:04.360',-6.130
'0:04.364',-6.130
'0:04.368',-6.125
'0:04.372',-6.125
'0:04.376',-6.125
'0:04.380',-6.125
'0:04.384',-6.130
'0:04.388',-6.135
'0:04.392',-6.130
'0:04.396',-6.135
'0:04.400',-6.130
'0:04.404',-6.130
'0:04.408',-6.130
'0:04.412',-6.130
'0:04.416',-6.135
'0:04.420',-6.140
'0:04.424',-6.135
'0:04.428',-6.135
'0:04.432',-6.135
'0:04.436',-6.135
'0:04.440',-6.135
'0:04.444',-6.135
'0:04.448',-6.135
'0:04.452',-6.135
'0:04.456',-6.135
'0:04.460',-6.135
'0:04.464',-6.135
'0:04.468',-6.135
'0:04.472',-6.135
'0:04.476',-6.140
'0:04.480',-6.140
'0:04.484',-6.140
'0:04.488',-6.135
'0:04.492',-6.140
'0:04.496',-6.135
'0:04.500',-6.135
'0:04.504',-6.135
'0:04.508',-6.140
'0:04.512',-6.145
'0:04.516',-6.140
'0:04.520',-6.135
'0:04.524',-6.135
'0:04.528',-6.135
'0:04.532',-6.135
'0:04.536',-6.135
'0:04.540',-6.140
'0:04.544',-6.140
'0:04.548',-6.135
'0:04.552',-6.135
'0:04.556',-6.135
'0:04.560',-6.135
'0:04.564',-6.135
'0:04.568',-6.135
'0:04.572',-6.140
'0:04.576',-6.135
'0:04.580',-6.130
'0:04.584',-6.130
'0:04.588',-6.125
'0:04.592',-6.125
'0:04.596',-6.125
'0:04.600',-6.120
'0:04.604',-6.115
'0:04.608',-6.110
'0:04.612',-6.105
'0:04.616',-6.105
'0:04.620',-6.100
'0:04.624',-6.100
'0:04.628',-6.105
'0:04.632',-6.100
'0:04.636',-6.090
'0:04.640',-6.090
'0:04.644',-6.090
'0:04.648',-6.085
